poly_ID,poly_SMI,dimer,quadmer,octamer,EA,IP
1_259,c1cc2ccc3cccc4ccc(c1)c2c34.COC(=O)c1ccc[nH]1,COC(=O)c1ccc(-c2cc3ccc4cccc5ccc(c2)c3c45)[nH]1,COC(=O)c1ccc(-c2cc3ccc4cc(-c5cc(C(=O)OC)[nH]c5-c5cc6ccc7cccc8ccc(c5)c6c78)cc5ccc(c2)c3c45)[nH]1,COC(=O)c1ccc(-c2cc3ccc4cc(-c5cc(C(=O)OC)[nH]c5-c5cc6ccc7cc(-c8cc(C(=O)OC)[nH]c8-c8cc9ccc%10cc(-c%11cc(C(=O)OC)[nH]c%11-c%11cc%12ccc%13cccc%14ccc(c%11)c%12c%13%14)cc%11ccc(c8)c9c%10%11)cc8ccc(c5)c6c78)cc5ccc(c2)c3c45)[nH]1,-2.796323606,1.368356573
1_260,c1cc2ccc3cccc4ccc(c1)c2c34.COc1cccc(OC)c1C(=O)O,COc1ccc(-c2cc3ccc4cccc5ccc(c2)c3c45)c(OC)c1C(=O)O,COc1ccc(-c2cc3ccc4cc(-c5cc(-c6cc7ccc8cccc9ccc(c6)c7c89)c(OC)c(C(=O)O)c5OC)cc5ccc(c2)c3c45)c(OC)c1C(=O)O,COc1ccc(-c2cc3ccc4cc(-c5cc(-c6cc7ccc8cc(-c9cc(-c%10cc%11ccc%12cc(-c%13cc(-c%14cc%15ccc%16cccc%17ccc(c%14)c%15c%16%17)c(OC)c(C(=O)O)c%13OC)cc%13ccc(c%10)c%11c%12%13)c(OC)c(C(=O)O)c9OC)cc9ccc(c6)c7c89)c(OC)c(C(=O)O)c5OC)cc5ccc(c2)c3c45)c(OC)c1C(=O)O,-2.652266037,1.548142171
1_261,c1cc2ccc3cccc4ccc(c1)c2c34.N#Cc1c(N)cccc1F,N#Cc1c(F)ccc(-c2cc3ccc4cccc5ccc(c2)c3c45)c1N,N#Cc1c(F)ccc(-c2cc3ccc4cc(-c5cc(-c6cc7ccc8cccc9ccc(c6)c7c89)c(N)c(C#N)c5F)cc5ccc(c2)c3c45)c1N,N#Cc1c(F)ccc(-c2cc3ccc4cc(-c5cc(-c6cc7ccc8cc(-c9cc(-c%10cc%11ccc%12cc(-c%13cc(-c%14cc%15ccc%16cccc%17ccc(c%14)c%15c%16%17)c(N)c(C#N)c%13F)cc%13ccc(c%10)c%11c%12%13)c(N)c(C#N)c9F)cc9ccc(c6)c7c89)c(N)c(C#N)c5F)cc5ccc(c2)c3c45)c1N,-2.811797557,1.341993762
1_262,c1cc2ccc3cccc4ccc(c1)c2c34.COc1ccnc(N)c1,COc1ccnc(N)c1-c1cc2ccc3cccc4ccc(c1)c2c34,COc1ccnc(N)c1-c1cc2ccc3cc(-c4cnc(N)c(-c5cc6ccc7cccc8ccc(c5)c6c78)c4OC)cc4ccc(c1)c2c34,COc1ccnc(N)c1-c1cc2ccc3cc(-c4cnc(N)c(-c5cc6ccc7cc(-c8cnc(N)c(-c9cc%10ccc%11cc(-c%12cnc(N)c(-c%13cc%14ccc%15cccc%16ccc(c%13)c%14c%15%16)c%12OC)cc%12ccc(c9)c%10c%11%12)c8OC)cc8ccc(c5)c6c78)c4OC)cc4ccc(c1)c2c34,-2.824744966,1.287199392
1_263,c1cc2ccc3cccc4ccc(c1)c2c34.CC(C)Oc1ccc(F)cc1,CC(C)Oc1ccc(F)cc1-c1cc2ccc3cccc4ccc(c1)c2c34,CC(C)Oc1ccc(F)cc1-c1cc2ccc3cc(-c4cc(F)cc(-c5cc6ccc7cccc8ccc(c5)c6c78)c4OC(C)C)cc4ccc(c1)c2c34,CC(C)Oc1ccc(F)cc1-c1cc2ccc3cc(-c4cc(F)cc(-c5cc6ccc7cc(-c8cc(F)cc(-c9cc%10ccc%11cc(-c%12cc(F)cc(-c%13cc%14ccc%15cccc%16ccc(c%13)c%14c%15%16)c%12OC(C)C)cc%12ccc(c9)c%10c%11%12)c8OC(C)C)cc8ccc(c5)c6c78)c4OC(C)C)cc4ccc(c1)c2c34,-2.730762403,1.463728179
1_264,c1cc2ccc3cccc4ccc(c1)c2c34.c1ccc2n[nH]cc2c1,c1cc2ccc3cc(-c4[nH]nc5ccccc45)cc4ccc(c1)c2c34,c1cc2ccc3cc(-c4[nH]nc5ccc(-c6cc7ccc8cc(-c9[nH]nc%10ccccc9%10)cc9ccc(c6)c7c89)cc45)cc4ccc(c1)c2c34,c1cc2ccc3cc(-c4[nH]nc5ccc(-c6cc7ccc8cc(-c9[nH]nc%10ccc(-c%11cc%12ccc%13cc(-c%14[nH]nc%15ccc(-c%16cc%17ccc%18cc(-c%19[nH]nc%20ccccc%19%20)cc%19ccc(c%16)c%17c%18%19)cc%14%15)cc%14ccc(c%11)c%12c%13%14)cc9%10)cc9ccc(c6)c7c89)cc45)cc4ccc(c1)c2c34,-2.82760757,1.231066915
1_265,c1cc2ccc3cccc4ccc(c1)c2c34.O=C(O)c1ccccc1F,O=C(O)c1ccc(-c2cc3ccc4cccc5ccc(c2)c3c45)cc1F,O=C(O)c1ccc(-c2cc3ccc4cc(-c5cc(-c6cc7ccc8cccc9ccc(c6)c7c89)cc(F)c5C(=O)O)cc5ccc(c2)c3c45)cc1F,O=C(O)c1ccc(-c2cc3ccc4cc(-c5cc(-c6cc7ccc8cc(-c9cc(-c%10cc%11ccc%12cc(-c%13cc(-c%14cc%15ccc%16cccc%17ccc(c%14)c%15c%16%17)cc(F)c%13C(=O)O)cc%13ccc(c%10)c%11c%12%13)cc(F)c9C(=O)O)cc9ccc(c6)c7c89)cc(F)c5C(=O)O)cc5ccc(c2)c3c45)cc1F,-2.576567071,1.599455374
1_266,c1cc2ccc3cccc4ccc(c1)c2c34.Cn1ccc(=O)cc1,Cn1ccc(=O)c(-c2cc3ccc4cccc5ccc(c2)c3c45)c1,Cn1ccc(=O)c(-c2cc3ccc4cc(-c5cn(C)cc(-c6cc7ccc8cccc9ccc(c6)c7c89)c5=O)cc5ccc(c2)c3c45)c1,Cn1ccc(=O)c(-c2cc3ccc4cc(-c5cn(C)cc(-c6cc7ccc8cc(-c9cn(C)cc(-c%10cc%11ccc%12cc(-c%13cn(C)cc(-c%14cc%15ccc%16cccc%17ccc(c%14)c%15c%16%17)c%13=O)cc%13ccc(c%10)c%11c%12%13)c9=O)cc9ccc(c6)c7c89)c5=O)cc5ccc(c2)c3c45)c1,-2.912141272,1.26360702
1_267,c1cc2ccc3cccc4ccc(c1)c2c34.Cc1cccc(C)c1,Cc1ccc(-c2cc3ccc4cccc5ccc(c2)c3c45)c(C)c1,Cc1ccc(-c2cc3ccc4cc(-c5c(C)ccc(-c6cc7ccc8cccc9ccc(c6)c7c89)c5C)cc5ccc(c2)c3c45)c(C)c1,Cc1ccc(-c2cc3ccc4cc(-c5c(C)ccc(-c6cc7ccc8cc(-c9c(C)ccc(-c%10cc%11ccc%12cc(-c%13c(C)ccc(-c%14cc%15ccc%16cccc%17ccc(c%14)c%15c%16%17)c%13C)cc%13ccc(c%10)c%11c%12%13)c9C)cc9ccc(c6)c7c89)c5C)cc5ccc(c2)c3c45)c(C)c1,-2.817800236,1.380368105
1_268,c1cc2ccc3cccc4ccc(c1)c2c34.Fc1ccc2nsnc2c1,Fc1cc(-c2cc3ccc4cccc5ccc(c2)c3c45)c2nsnc2c1,Fc1cc(-c2cc3ccc4cc(-c5c(F)cc(-c6cc7ccc8cccc9ccc(c6)c7c89)c6nsnc56)cc5ccc(c2)c3c45)c2nsnc2c1,Fc1cc(-c2cc3ccc4cc(-c5c(F)cc(-c6cc7ccc8cc(-c9c(F)cc(-c%10cc%11ccc%12cc(-c%13c(F)cc(-c%14cc%15ccc%16cccc%17ccc(c%14)c%15c%16%17)c%14nsnc%13%14)cc%13ccc(c%10)c%11c%12%13)c%10nsnc9%10)cc9ccc(c6)c7c89)c6nsnc56)cc5ccc(c2)c3c45)c2nsnc2c1,-1.630000752,1.435210773
1_269,c1cc2ccc3cccc4ccc(c1)c2c34.FC(F)(F)c1ccccc1,FC(F)(F)c1cccc(-c2cc3ccc4cccc5ccc(c2)c3c45)c1,FC(F)(F)c1cccc(-c2cc3ccc4cc(-c5ccc(-c6cc7ccc8cccc9ccc(c6)c7c89)cc5C(F)(F)F)cc5ccc(c2)c3c45)c1,FC(F)(F)c1cccc(-c2cc3ccc4cc(-c5ccc(-c6cc7ccc8cc(-c9ccc(-c%10cc%11ccc%12cc(-c%13ccc(-c%14cc%15ccc%16cccc%17ccc(c%14)c%15c%16%17)cc%13C(F)(F)F)cc%13ccc(c%10)c%11c%12%13)cc9C(F)(F)F)cc9ccc(c6)c7c89)cc5C(F)(F)F)cc5ccc(c2)c3c45)c1,-2.73883104,1.455713211
1_270,c1cc2ccc3cccc4ccc(c1)c2c34.O=Cc1cncs1,O=Cc1scnc1-c1cc2ccc3cccc4ccc(c1)c2c34,O=Cc1scnc1-c1cc2ccc3cc(-c4nc(-c5cc6ccc7cccc8ccc(c5)c6c78)c(C=O)s4)cc4ccc(c1)c2c34,O=Cc1scnc1-c1cc2ccc3cc(-c4nc(-c5cc6ccc7cc(-c8nc(-c9cc%10ccc%11cc(-c%12nc(-c%13cc%14ccc%15cccc%16ccc(c%13)c%14c%15%16)c(C=O)s%12)cc%12ccc(c9)c%10c%11%12)c(C=O)s8)cc8ccc(c5)c6c78)c(C=O)s4)cc4ccc(c1)c2c34,-1.89696909,1.589825501
1_271,c1cc2ccc3cccc4ccc(c1)c2c34.c1ccc(-c2ccccn2)nc1,c1ccc(-c2cc(-c3cc4ccc5cccc6ccc(c3)c4c56)ccn2)nc1,c1ccc(-c2cc(-c3cc4ccc5cc(-c6ccnc(-c7cc(-c8cc9ccc%10cccc%11ccc(c8)c9c%10%11)ccn7)c6)cc6ccc(c3)c4c56)ccn2)nc1,c1ccc(-c2cc(-c3cc4ccc5cc(-c6ccnc(-c7cc(-c8cc9ccc%10cc(-c%11ccnc(-c%12cc(-c%13cc%14ccc%15cc(-c%16ccnc(-c%17cc(-c%18cc%19ccc%20cccc%21ccc(c%18)c%19c%20%21)ccn%17)c%16)cc%16ccc(c%13)c%14c%15%16)ccn%12)c%11)cc%11ccc(c8)c9c%10%11)ccn7)c6)cc6ccc(c3)c4c56)ccn2)nc1,-2.735424715,1.463153198
1_272,c1cc2ccc3cccc4ccc(c1)c2c34.Oc1cccc2cccnc12,Oc1c(-c2cc3ccc4cccc5ccc(c2)c3c45)ccc2cccnc12,Oc1c(-c2cc3ccc4cc(-c5cc(-c6cc7ccc8cccc9ccc(c6)c7c89)c(O)c6ncccc56)cc5ccc(c2)c3c45)ccc2cccnc12,Oc1c(-c2cc3ccc4cc(-c5cc(-c6cc7ccc8cc(-c9cc(-c%10cc%11ccc%12cc(-c%13cc(-c%14cc%15ccc%16cccc%17ccc(c%14)c%15c%16%17)c(O)c%14ncccc%13%14)cc%13ccc(c%10)c%11c%12%13)c(O)c%10ncccc9%10)cc9ccc(c6)c7c89)c(O)c6ncccc56)cc5ccc(c2)c3c45)ccc2cccnc12,-2.757769681,1.359800961
1_273,c1cc2ccc3cccc4ccc(c1)c2c34.COc1ccc(Cl)cc1,COc1ccc(Cl)cc1-c1cc2ccc3cccc4ccc(c1)c2c34,COc1ccc(Cl)cc1-c1cc2ccc3cc(-c4cc(Cl)cc(-c5cc6ccc7cccc8ccc(c5)c6c78)c4OC)cc4ccc(c1)c2c34,COc1ccc(Cl)cc1-c1cc2ccc3cc(-c4cc(Cl)cc(-c5cc6ccc7cc(-c8cc(Cl)cc(-c9cc%10ccc%11cc(-c%12cc(Cl)cc(-c%13cc%14ccc%15cccc%16ccc(c%13)c%14c%15%16)c%12OC)cc%12ccc(c9)c%10c%11%12)c8OC)cc8ccc(c5)c6c78)c4OC)cc4ccc(c1)c2c34,-2.685759902,1.508039504
1_274,c1cc2ccc3cccc4ccc(c1)c2c34.Nc1cncc(Cl)n1,Nc1nc(Cl)cnc1-c1cc2ccc3cccc4ccc(c1)c2c34,Nc1nc(Cl)cnc1-c1cc2ccc3cc(-c4nc(-c5cc6ccc7cccc8ccc(c5)c6c78)c(N)nc4Cl)cc4ccc(c1)c2c34,Nc1nc(Cl)cnc1-c1cc2ccc3cc(-c4nc(-c5cc6ccc7cc(-c8nc(-c9cc%10ccc%11cc(-c%12nc(-c%13cc%14ccc%15cccc%16ccc(c%13)c%14c%15%16)c(N)nc%12Cl)cc%12ccc(c9)c%10c%11%12)c(N)nc8Cl)cc8ccc(c5)c6c78)c(N)nc4Cl)cc4ccc(c1)c2c34,-2.79655817,1.340994824
1_275,c1cc2ccc3cccc4ccc(c1)c2c34.Cc1csc(C)c1,Cc1cc(C)c(-c2cc3ccc4cccc5ccc(c2)c3c45)s1,Cc1cc(C)c(-c2cc3ccc4cc(-c5c(C)sc(-c6cc7ccc8cccc9ccc(c6)c7c89)c5C)cc5ccc(c2)c3c45)s1,Cc1cc(C)c(-c2cc3ccc4cc(-c5c(C)sc(-c6cc7ccc8cc(-c9c(C)sc(-c%10cc%11ccc%12cc(-c%13c(C)sc(-c%14cc%15ccc%16cccc%17ccc(c%14)c%15c%16%17)c%13C)cc%13ccc(c%10)c%11c%12%13)c9C)cc9ccc(c6)c7c89)c5C)cc5ccc(c2)c3c45)s1,-2.827159958,1.298682981
1_276,c1cc2ccc3cccc4ccc(c1)c2c34.Cc1ccccc1F,Cc1cc(-c2cc3ccc4cccc5ccc(c2)c3c45)ccc1F,Cc1cc(-c2cc3ccc4cc(-c5cc(-c6cc7ccc8cccc9ccc(c6)c7c89)cc(C)c5F)cc5ccc(c2)c3c45)ccc1F,Cc1cc(-c2cc3ccc4cc(-c5cc(-c6cc7ccc8cc(-c9cc(-c%10cc%11ccc%12cc(-c%13cc(-c%14cc%15ccc%16cccc%17ccc(c%14)c%15c%16%17)cc(C)c%13F)cc%13ccc(c%10)c%11c%12%13)cc(C)c9F)cc9ccc(c6)c7c89)cc(C)c5F)cc5ccc(c2)c3c45)ccc1F,-2.8053212,1.407474453
1_277,c1cc2ccc3cccc4ccc(c1)c2c34.Nc1cc(Cl)c(F)c(Cl)c1,Nc1cc(Cl)c(F)c(Cl)c1-c1cc2ccc3cccc4ccc(c1)c2c34,Nc1cc(Cl)c(F)c(Cl)c1-c1cc2ccc3cc(-c4c(N)c(-c5cc6ccc7cccc8ccc(c5)c6c78)c(Cl)c(F)c4Cl)cc4ccc(c1)c2c34,Nc1cc(Cl)c(F)c(Cl)c1-c1cc2ccc3cc(-c4c(N)c(-c5cc6ccc7cc(-c8c(N)c(-c9cc%10ccc%11cc(-c%12c(N)c(-c%13cc%14ccc%15cccc%16ccc(c%13)c%14c%15%16)c(Cl)c(F)c%12Cl)cc%12ccc(c9)c%10c%11%12)c(Cl)c(F)c8Cl)cc8ccc(c5)c6c78)c(Cl)c(F)c4Cl)cc4ccc(c1)c2c34,-2.66605547,1.475800585
1_278,c1cc2ccc3cccc4ccc(c1)c2c34.O=C(Cl)c1ccc(C(=O)Cl)cc1,O=C(Cl)c1ccc(C(=O)Cl)c(-c2cc3ccc4cccc5ccc(c2)c3c45)c1,O=C(Cl)c1ccc(C(=O)Cl)c(-c2cc3ccc4cc(-c5cc(C(=O)Cl)c(-c6cc7ccc8cccc9ccc(c6)c7c89)cc5C(=O)Cl)cc5ccc(c2)c3c45)c1,O=C(Cl)c1ccc(C(=O)Cl)c(-c2cc3ccc4cc(-c5cc(C(=O)Cl)c(-c6cc7ccc8cc(-c9cc(C(=O)Cl)c(-c%10cc%11ccc%12cc(-c%13cc(C(=O)Cl)c(-c%14cc%15ccc%16cccc%17ccc(c%14)c%15c%16%17)cc%13C(=O)Cl)cc%13ccc(c%10)c%11c%12%13)cc9C(=O)Cl)cc9ccc(c6)c7c89)cc5C(=O)Cl)cc5ccc(c2)c3c45)c1,-1.66347495,1.769483731
1_279,c1cc2ccc3cccc4ccc(c1)c2c34.c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1ccc(-c3cc4ccc5cccc6ccc(c3)c4c56)nc12,c1cnc2c(c1)ccc1ccc(-c3cc4ccc5cc(-c6ccc7ccc8ccc(-c9cc%10ccc%11cccc%12ccc(c9)c%10c%11%12)nc8c7n6)cc6ccc(c3)c4c56)nc12,c1cnc2c(c1)ccc1ccc(-c3cc4ccc5cc(-c6ccc7ccc8ccc(-c9cc%10ccc%11cc(-c%12ccc%13ccc%14ccc(-c%15cc%16ccc%17cc(-c%18ccc%19ccc%20ccc(-c%21cc%22ccc%23cccc%24ccc(c%21)c%22c%23%24)nc%20c%19n%18)cc%18ccc(c%15)c%16c%17%18)nc%14c%13n%12)cc%12ccc(c9)c%10c%11%12)nc8c7n6)cc6ccc(c3)c4c56)nc12,-2.551115287,1.379248287
1_280,c1cc2ccc3cccc4ccc(c1)c2c34.Nc1ccc(OC(F)F)cc1,Nc1ccc(OC(F)F)cc1-c1cc2ccc3cccc4ccc(c1)c2c34,Nc1ccc(OC(F)F)cc1-c1cc2ccc3cc(-c4cc(OC(F)F)cc(-c5cc6ccc7cccc8ccc(c5)c6c78)c4N)cc4ccc(c1)c2c34,Nc1ccc(OC(F)F)cc1-c1cc2ccc3cc(-c4cc(OC(F)F)cc(-c5cc6ccc7cc(-c8cc(OC(F)F)cc(-c9cc%10ccc%11cc(-c%12cc(OC(F)F)cc(-c%13cc%14ccc%15cccc%16ccc(c%13)c%14c%15%16)c%12N)cc%12ccc(c9)c%10c%11%12)c8N)cc8ccc(c5)c6c78)c4N)cc4ccc(c1)c2c34,-2.828911334,1.206956212
1_281,c1cc2ccc3cccc4ccc(c1)c2c34.O=C(O)c1cc(-c2ccccc2)nc2ccccc12,O=C(O)c1cc(-c2ccccc2)nc2ccc(-c3cc4ccc5cccc6ccc(c3)c4c56)cc12,O=C(O)c1cc(-c2ccccc2)nc2ccc(-c3cc4ccc5cc(-c6cc(-c7cc8ccc9cccc%10ccc(c7)c8c9%10)cc7c(C(=O)O)cc(-c8ccccc8)nc67)cc6ccc(c3)c4c56)cc12,O=C(O)c1cc(-c2ccccc2)nc2ccc(-c3cc4ccc5cc(-c6cc(-c7cc8ccc9cc(-c%10cc(-c%11cc%12ccc%13cc(-c%14cc(-c%15cc%16ccc%17cccc%18ccc(c%15)c%16c%17%18)cc%15c(C(=O)O)cc(-c%16ccccc%16)nc%14%15)cc%14ccc(c%11)c%12c%13%14)cc%11c(C(=O)O)cc(-c%12ccccc%12)nc%10%11)cc%10ccc(c7)c8c9%10)cc7c(C(=O)O)cc(-c8ccccc8)nc67)cc6ccc(c3)c4c56)cc12,-2.090953209,1.459793701
1_282,c1cc2ccc3cccc4ccc(c1)c2c34.CCCCCCCCc1ccsc1,CCCCCCCCc1csc(-c2cc3ccc4cccc5ccc(c2)c3c45)c1,CCCCCCCCc1csc(-c2cc3ccc4cc(-c5sc(-c6cc7ccc8cccc9ccc(c6)c7c89)cc5CCCCCCCC)cc5ccc(c2)c3c45)c1,CCCCCCCCc1csc(-c2cc3ccc4cc(-c5sc(-c6cc7ccc8cc(-c9sc(-c%10cc%11ccc%12cc(-c%13sc(-c%14cc%15ccc%16cccc%17ccc(c%14)c%15c%16%17)cc%13CCCCCCCC)cc%13ccc(c%10)c%11c%12%13)cc9CCCCCCCC)cc9ccc(c6)c7c89)cc5CCCCCCCC)cc5ccc(c2)c3c45)c1,-2.814209585,1.202246768
1_283,c1cc2ccc3cccc4ccc(c1)c2c34.COC(=O)c1cnccn1,COC(=O)c1nccnc1-c1cc2ccc3cccc4ccc(c1)c2c34,COC(=O)c1nccnc1-c1cc2ccc3cc(-c4cnc(-c5cc6ccc7cccc8ccc(c5)c6c78)c(C(=O)OC)n4)cc4ccc(c1)c2c34,COC(=O)c1nccnc1-c1cc2ccc3cc(-c4cnc(-c5cc6ccc7cc(-c8cnc(-c9cc%10ccc%11cc(-c%12cnc(-c%13cc%14ccc%15cccc%16ccc(c%13)c%14c%15%16)c(C(=O)OC)n%12)cc%12ccc(c9)c%10c%11%12)c(C(=O)OC)n8)cc8ccc(c5)c6c78)c(C(=O)OC)n4)cc4ccc(c1)c2c34,-2.302312207,1.562140099
1_284,c1cc2ccc3cccc4ccc(c1)c2c34.Fc1cccc(F)c1,Fc1cccc(F)c1-c1cc2ccc3cccc4ccc(c1)c2c34,Fc1cccc(F)c1-c1cc2ccc3cc(-c4ccc(F)c(-c5cc6ccc7cccc8ccc(c5)c6c78)c4F)cc4ccc(c1)c2c34,Fc1cccc(F)c1-c1cc2ccc3cc(-c4ccc(F)c(-c5cc6ccc7cc(-c8ccc(F)c(-c9cc%10ccc%11cc(-c%12ccc(F)c(-c%13cc%14ccc%15cccc%16ccc(c%13)c%14c%15%16)c%12F)cc%12ccc(c9)c%10c%11%12)c8F)cc8ccc(c5)c6c78)c4F)cc4ccc(c1)c2c34,-2.755628455,1.456078145
1_285,c1cc2ccc3cccc4ccc(c1)c2c34.O=[N+]([O-])c1ccc(F)cc1,O=[N+]([O-])c1ccc(F)c(-c2cc3ccc4cccc5ccc(c2)c3c45)c1,O=[N+]([O-])c1ccc(F)c(-c2cc3ccc4cc(-c5cc([N+](=O)[O-])cc(-c6cc7ccc8cccc9ccc(c6)c7c89)c5F)cc5ccc(c2)c3c45)c1,O=[N+]([O-])c1ccc(F)c(-c2cc3ccc4cc(-c5cc([N+](=O)[O-])cc(-c6cc7ccc8cc(-c9cc([N+](=O)[O-])cc(-c%10cc%11ccc%12cc(-c%13cc([N+](=O)[O-])cc(-c%14cc%15ccc%16cccc%17ccc(c%14)c%15c%16%17)c%13F)cc%13ccc(c%10)c%11c%12%13)c9F)cc9ccc(c6)c7c89)c5F)cc5ccc(c2)c3c45)c1,-1.82976316,1.594200354
1_286,c1cc2ccc3cccc4ccc(c1)c2c34.NCc1ccccc1,NCc1ccccc1-c1cc2ccc3cccc4ccc(c1)c2c34,NCc1ccccc1-c1cc2ccc3cc(-c4cccc(-c5cc6ccc7cccc8ccc(c5)c6c78)c4CN)cc4ccc(c1)c2c34,NCc1ccccc1-c1cc2ccc3cc(-c4cccc(-c5cc6ccc7cc(-c8cccc(-c9cc%10ccc%11cc(-c%12cccc(-c%13cc%14ccc%15cccc%16ccc(c%13)c%14c%15%16)c%12CN)cc%12ccc(c9)c%10c%11%12)c8CN)cc8ccc(c5)c6c78)c4CN)cc4ccc(c1)c2c34,-2.876255645,1.312190502
1_287,c1cc2ccc3cccc4ccc(c1)c2c34.[O-][n+]1ccccc1,[O-][n+]1cccc(-c2cc3ccc4cccc5ccc(c2)c3c45)c1,[O-][n+]1cccc(-c2cc3ccc4cc(-c5cc(-c6cc7ccc8cccc9ccc(c6)c7c89)c[n+]([O-])c5)cc5ccc(c2)c3c45)c1,[O-][n+]1cccc(-c2cc3ccc4cc(-c5cc(-c6cc7ccc8cc(-c9cc(-c%10cc%11ccc%12cc(-c%13cc(-c%14cc%15ccc%16cccc%17ccc(c%14)c%15c%16%17)c[n+]([O-])c%13)cc%13ccc(c%10)c%11c%12%13)c[n+]([O-])c9)cc9ccc(c6)c7c89)c[n+]([O-])c5)cc5ccc(c2)c3c45)c1,-2.661123917,1.540158307
1_288,c1cc2ccc3cccc4ccc(c1)c2c34.CC(Oc1ccccc1)C(=O)O,CC(Oc1ccc(-c2cc3ccc4cccc5ccc(c2)c3c45)cc1)C(=O)O,CC(Oc1ccc(-c2cc3ccc4cc(-c5cc(-c6cc7ccc8cccc9ccc(c6)c7c89)ccc5OC(C)C(=O)O)cc5ccc(c2)c3c45)cc1)C(=O)O,CC(Oc1ccc(-c2cc3ccc4cc(-c5cc(-c6cc7ccc8cc(-c9cc(-c%10cc%11ccc%12cc(-c%13cc(-c%14cc%15ccc%16cccc%17ccc(c%14)c%15c%16%17)ccc%13OC(C)C(=O)O)cc%13ccc(c%10)c%11c%12%13)ccc9OC(C)C(=O)O)cc9ccc(c6)c7c89)ccc5OC(C)C(=O)O)cc5ccc(c2)c3c45)cc1)C(=O)O,-2.783811899,1.420212435
1_289,c1cc2ccc3cccc4ccc(c1)c2c34.COc1ccncc1,COc1ccnc(-c2cc3ccc4cccc5ccc(c2)c3c45)c1,COc1ccnc(-c2cc3ccc4cc(-c5cc(OC)cc(-c6cc7ccc8cccc9ccc(c6)c7c89)n5)cc5ccc(c2)c3c45)c1,COc1ccnc(-c2cc3ccc4cc(-c5cc(OC)cc(-c6cc7ccc8cc(-c9cc(OC)cc(-c%10cc%11ccc%12cc(-c%13cc(OC)cc(-c%14cc%15ccc%16cccc%17ccc(c%14)c%15c%16%17)n%13)cc%13ccc(c%10)c%11c%12%13)n9)cc9ccc(c6)c7c89)n5)cc5ccc(c2)c3c45)c1,-2.864879227,1.351417008
1_290,c1cc2ccc3cccc4ccc(c1)c2c34.c1ccc2c(c1)c1ccccc1c1ccccc21,c1cc2ccc3cc(-c4ccc5c6ccccc6c6ccccc6c5c4)cc4ccc(c1)c2c34,c1cc2ccc3cc(-c4ccc5c6ccc(-c7cc8ccc9cc(-c%10ccc%11c%12ccccc%12c%12ccccc%12c%11c%10)cc%10ccc(c7)c8c9%10)cc6c6ccccc6c5c4)cc4ccc(c1)c2c34,c1cc2ccc3cc(-c4ccc5c6ccc(-c7cc8ccc9cc(-c%10ccc%11c%12ccc(-c%13cc%14ccc%15cc(-c%16ccc%17c%18ccc(-c%19cc%20ccc%21cc(-c%22ccc%23c%24ccccc%24c%24ccccc%24c%23c%22)cc%22ccc(c%19)c%20c%21%22)cc%18c%18ccccc%18c%17c%16)cc%16ccc(c%13)c%14c%15%16)cc%12c%12ccccc%12c%11c%10)cc%10ccc(c7)c8c9%10)cc6c6ccccc6c5c4)cc4ccc(c1)c2c34,-2.83578814,1.3492694
1_291,c1cc2ccc3cccc4ccc(c1)c2c34.Fc1ccccc1Cl,Fc1cccc(-c2cc3ccc4cccc5ccc(c2)c3c45)c1Cl,Fc1cccc(-c2cc3ccc4cc(-c5cc(F)c(Cl)c(-c6cc7ccc8cccc9ccc(c6)c7c89)c5)cc5ccc(c2)c3c45)c1Cl,Fc1cccc(-c2cc3ccc4cc(-c5cc(F)c(Cl)c(-c6cc7ccc8cc(-c9cc(F)c(Cl)c(-c%10cc%11ccc%12cc(-c%13cc(F)c(Cl)c(-c%14cc%15ccc%16cccc%17ccc(c%14)c%15c%16%17)c%13)cc%13ccc(c%10)c%11c%12%13)c9)cc9ccc(c6)c7c89)c5)cc5ccc(c2)c3c45)c1Cl,-2.667099413,1.533142678
1_292,c1cc2ccc3cccc4ccc(c1)c2c34.FC(F)(F)Cc1ccccc1,FC(F)(F)Cc1cccc(-c2cc3ccc4cccc5ccc(c2)c3c45)c1,FC(F)(F)Cc1cccc(-c2cc3ccc4cc(-c5cc(CC(F)(F)F)cc(-c6cc7ccc8cccc9ccc(c6)c7c89)c5)cc5ccc(c2)c3c45)c1,FC(F)(F)Cc1cccc(-c2cc3ccc4cc(-c5cc(CC(F)(F)F)cc(-c6cc7ccc8cc(-c9cc(CC(F)(F)F)cc(-c%10cc%11ccc%12cc(-c%13cc(CC(F)(F)F)cc(-c%14cc%15ccc%16cccc%17ccc(c%14)c%15c%16%17)c%13)cc%13ccc(c%10)c%11c%12%13)c9)cc9ccc(c6)c7c89)c5)cc5ccc(c2)c3c45)c1,-2.803647276,1.413580039
