poly_ID,monoA,monoB,poly_SMI,EA,IP
1_337,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,COc1c(Br)cc(C(=O)O)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.COc1ccc(C(=O)O)cc1,-2.639788448,1.542745347
1_338,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Cc1cc(Br)c(N)c(Br)c1,c1cc2ccc3cccc4ccc(c1)c2c34.Cc1ccc(N)cc1,-2.932641458,1.058483193
1_339,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Nc1cc(Br)c(F)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.Nc1ccc(F)cc1,-2.879205335,1.194808594
1_340,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Cc1c(Br)ccc(Br)c1[N+](=O)[O-],c1cc2ccc3cccc4ccc(c1)c2c34.Cc1ccccc1[N+](=O)[O-],-2.213889628,1.564739606
1_341,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Cc1cn2cc(Br)nc(Br)c2n1,c1cc2ccc3cccc4ccc(c1)c2c34.Cc1cn2ccncc2n1,-2.771702677,1.302888957
1_342,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Nc1cc(Br)cc(Br)c1,c1cc2ccc3cccc4ccc(c1)c2c34.Nc1ccccc1,-2.943639549,1.147546011
1_343,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,O=C(O)c1cccc(Br)c1Br,c1cc2ccc3cccc4ccc(c1)c2c34.O=C(O)c1ccccc1,-2.64553179,1.545911277
1_344,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1ccc(N(c2ccccc2)c2ccc(Br)cc2)cc1,c1cc2ccc3cccc4ccc(c1)c2c34.c1ccc(N(c2ccccc2)c2ccccc2)cc1,-2.923304,0.858708
1_345,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Fc1cc(Br)ncc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.Fc1ccncc1,-2.722637112,1.439166303
1_346,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Cc1ccc(Br)c(Br)c1,c1cc2ccc3cccc4ccc(c1)c2c34.Cc1ccccc1,-2.834312506,1.362348623
1_347,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Nc1cc(F)c(Br)c(F)c1Br,c1cc2ccc3cccc4ccc(c1)c2c34.Nc1cc(F)cc(F)c1,-2.874256374,1.267678094
1_348,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,O=[N+]([O-])c1cc(Br)nc(Br)c1,c1cc2ccc3cccc4ccc(c1)c2c34.O=[N+]([O-])c1ccncc1,-1.640909101,1.536160671
1_349,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Cc1cc(Br)c(F)c(Br)c1,c1cc2ccc3cccc4ccc(c1)c2c34.Cc1ccc(F)cc1,-2.822754589,1.388828947
1_350,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Nc1c(Br)cc(Br)c(F)c1C(=O)O,c1cc2ccc3cccc4ccc(c1)c2c34.Nc1cccc(F)c1C(=O)O,-2.77258783,1.362982538
1_351,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1cc(Br)cc(N2CCCC2)c1,c1cc2ccc3cccc4ccc(c1)c2c34.c1ccc(N2CCCC2)cc1,-2.978199341,0.890596454
1_352,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,CC(C)(C)Oc1ccc(Br)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.CC(C)(C)Oc1ccccc1,-2.854666034,1.352315955
1_353,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Cc1c(Br)ccc(Br)c1C,c1cc2ccc3cccc4ccc(c1)c2c34.Cc1ccccc1C,-2.836719652,1.35384448
1_354,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,[C-]#[N+]c1ccc(Br)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.[C-]#[N+]c1ccccc1,-2.787876241,1.4225152
1_355,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1ccc2occ(Br)c2c1,c1cc2ccc3cccc4ccc(c1)c2c34.c1ccc2occc2c1,-2.832814997,1.374928326
1_356,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,FC(F)(F)c1cc(Br)ncc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.FC(F)(F)c1ccncc1,-2.667335999,1.486943925
1_357,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,COc1cc(C)c(Br)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.COc1cccc(C)c1,-2.834571361,1.366922278
1_358,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,N#Cc1c(Br)cccc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.N#Cc1ccccc1,-2.711237559,1.48483918
1_359,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Cc1nc(Br)ccc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.Cc1ccccn1,-2.824759019,1.369163133
1_360,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Cc1cc(Br)cc(Br)n1,c1cc2ccc3cccc4ccc(c1)c2c34.Cc1ccccn1,-2.827513724,1.377749352
1_361,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Oc1ccc(Br)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.Oc1ccccc1,-2.822098413,1.370874282
1_362,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1cn2ccnc2c(Br)n1,c1cc2ccc3cccc4ccc(c1)c2c34.c1cn2ccnc2cn1,-2.743673013,1.321134238
1_363,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,COC(=O)c1cc(Br)cc(C(=O)OC)c1Br,c1cc2ccc3cccc4ccc(c1)c2c34.COC(=O)c1cccc(C(=O)OC)c1,-2.521610871,1.633946235
1_364,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Oc1cc(Br)cc(Br)c1,c1cc2ccc3cccc4ccc(c1)c2c34.Oc1ccccc1,-2.848314355,1.366177118
1_365,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1nc(Br)n(C2CCCCO2)n1,c1cc2ccc3cccc4ccc(c1)c2c34.c1ncn(C2CCCCO2)n1,-2.765831475,1.429254204
1_366,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,O=[N+]([O-])c1ccc(Br)c(F)c1Br,c1cc2ccc3cccc4ccc(c1)c2c34.O=[N+]([O-])c1cccc(F)c1,-1.831161564,1.612004746
1_367,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,O=Cc1cc(Br)cc(Br)c1,c1cc2ccc3cccc4ccc(c1)c2c34.O=Cc1ccccc1,-2.564850243,1.470392953
1_368,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1cc(Br)c2nccn2c1,c1cc2ccc3cccc4ccc(c1)c2c34.c1ccn2ccnc2c1,-2.851478983,1.298429104
1_369,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1cc2sc(Br)cc2s1,c1cc2ccc3cccc4ccc(c1)c2c34.c1cc2sccc2s1,-2.670401218,1.030444888
1_370,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,O=Cc1ccc(Br)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.O=Cc1ccccc1,-2.454959186,1.506919241
1_371,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1ccsc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.c1ccsc1,-2.813907262,1.323791636
1_372,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Nc1nc(Cl)c(Br)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.Nc1cccc(Cl)n1,-2.793533673,1.332136462
1_373,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,COC(=O)c1cc(Br)cc(Br)n1,c1cc2ccc3cccc4ccc(c1)c2c34.COC(=O)c1ccccn1,-2.591874875,1.512950507
1_374,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Cc1cc(Br)cc(Br)c1C,c1cc2ccc3cccc4ccc(c1)c2c34.Cc1ccccc1C,-2.855577487,1.353768671
1_375,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Fc1cc(Br)c(F)c(Br)c1,c1cc2ccc3cccc4ccc(c1)c2c34.Fc1ccc(F)cc1,-2.725316524,1.48470619
1_376,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1c2c(c(Br)c3nsnc13)N=S=N2,c1cc2ccc3cccc4ccc(c1)c2c34.c1c2c(cc3nsnc13)N=S=N2,-0.968386191,1.325614171
1_377,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,CCOC(=O)c1c(Br)nn(C)c1Br,c1cc2ccc3cccc4ccc(c1)c2c34.CCOC(=O)c1cnn(C)c1,-2.668176055,1.505480368
1_378,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,[O-][n+]1c(Br)cccc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.[O-][n+]1ccccc1,-2.711948945,1.472443143
1_379,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1cc(Br)cc(N2CCOCC2)c1,c1cc2ccc3cccc4ccc(c1)c2c34.c1ccc(N2CCOCC2)cc1,-2.938530762,1.079069258
1_380,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,O=[N+]([O-])c1cc(Br)c2ncc(Br)cc2c1,c1cc2ccc3cccc4ccc(c1)c2c34.O=[N+]([O-])c1ccc2ncccc2c1,-1.735010625,1.513612287
1_381,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,CC(C)c1cc(Br)ccc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.CC(C)c1ccccc1,-2.838270284,1.358799389
1_382,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1ccnc2c(Br)cccc12,c1cc2ccc3cccc4ccc(c1)c2c34.c1ccc2ncccc2c1,-2.727462932,1.366574162
1_383,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,COC(=O)C(N)Cc1cc(Br)c(O)c(Br)c1,c1cc2ccc3cccc4ccc(c1)c2c34.COC(=O)C(N)Cc1ccc(O)cc1,-2.743332288,1.455313977
1_384,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1cc(Br)c2[nH]ncc2c1,c1cc2ccc3cccc4ccc(c1)c2c34.c1ccc2[nH]ncc2c1,-2.868649199,1.32456116
1_385,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,CC(C)(C)c1cc(Br)c(Cl)c(Br)c1,c1cc2ccc3cccc4ccc(c1)c2c34.CC(C)(C)c1ccc(Cl)cc1,-2.736584698,1.468782673
1_386,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,O=C(O)c1c(Br)cccc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.O=C(O)c1ccccc1,-2.648446501,1.535949122
1_387,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,COC(=O)COc1c(Br)cc(C=CC(=O)O)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.COC(=O)COc1ccc(C=CC(=O)O)cc1,-2.486681123,1.59005968
1_388,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,NNc1cc(Br)ccc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.NNc1ccccc1,-2.950268236,1.09568596
1_389,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Clc1cc(Br)c(Cl)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.Clc1ccc(Cl)cc1,-2.633588266,1.549686602
1_390,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,COc1ccc(Br)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.COc1ccccc1,-2.847132971,1.352837752
1_391,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,O=C1C=C(Br)C(=O)C=C1Br,c1cc2ccc3cccc4ccc(c1)c2c34.O=C1C=C(Br)C(=O)C=C1Br,-0.794940938,1.680459656
1_392,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,O=C1c2ccc(Br)cc2C(=O)c2ccc(Br)cc21,c1cc2ccc3cccc4ccc(c1)c2c34.O=C1c2ccccc2C(=O)c2ccccc21,-1.438056928,1.582430878
1_393,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,COc1c(Br)cc(Br)c(F)c1F,c1cc2ccc3cccc4ccc(c1)c2c34.COc1cccc(F)c1F,-2.704230854,1.499485119
1_394,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,O=C(O)c1cc(Br)ncc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.O=C(O)c1ccncc1,-2.489092046,1.529265492
1_395,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1cc(Br)c2cccnc2c1,c1cc2ccc3cccc4ccc(c1)c2c34.c1ccc2ncccc2c1,-2.732640069,1.420770666
1_396,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,COc1c(Br)cc(Br)cc1C(=O)O,c1cc2ccc3cccc4ccc(c1)c2c34.COc1ccccc1C(=O)O,-2.668797746,1.530791518
1_397,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,N#Cc1cc(Br)cnc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.N#Cc1cccnc1,-2.562004865,1.498173362
1_398,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,CC(=O)c1nc(Br)cnc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.CC(=O)c1cnccn1,-2.322038503,1.503269494
1_399,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Nc1ccc(Br)c(F)c1Br,c1cc2ccc3cccc4ccc(c1)c2c34.Nc1cccc(F)c1,-2.920582814,1.165738885
1_400,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,[C-]#[N+]c1c(Br)cc(F)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.[C-]#[N+]c1ccc(F)cc1,-2.721816407,1.485674666
1_401,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1ccc2cccc(Br)c2n1,c1cc2ccc3cccc4ccc(c1)c2c34.c1ccc2ncccc2c1,-2.656785651,1.337842026
1_402,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Fc1c(Br)cccc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.Fc1ccccc1,-2.812146738,1.39830138
1_403,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1c2ccccc2c(Br)c2nsnc12,c1cc2ccc3cccc4ccc(c1)c2c34.c1ccc2cc3nsnc3cc2c1,-1.542688421,1.30468864
1_404,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,O=c1[nH]cc(Br)nc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.O=c1cncc[nH]1,-2.558262997,1.365566035
1_405,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,N#Cc1c(F)cc(Br)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.N#Cc1ccccc1F,-2.572375696,1.556845424
1_406,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Cc1ccc(Br)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.Cc1ccccc1,-2.847509177,1.36043316
1_407,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Cc1cc(N)c(Br)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.Cc1cccc(N)c1,-2.933734766,1.066516589
1_408,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,O=C(O)c1ccc(Br)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.O=C(O)c1ccccc1,-2.673118578,1.510833636
1_409,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Nc1c(Br)cnc(Cl)c1Br,c1cc2ccc3cccc4ccc(c1)c2c34.Nc1ccnc(Cl)c1,-2.788857396,1.405185994
1_410,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Fc1cc(Br)cc(Cl)c1Br,c1cc2ccc3cccc4ccc(c1)c2c34.Fc1cccc(Cl)c1,-2.674832969,1.514332655
1_411,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Cc1[nH]c(=O)c(Br)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.Cc1cccc(=O)[nH]1,-2.816023864,1.321657693
1_412,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,CCc1cc(Br)c(N)c(Br)c1,c1cc2ccc3cccc4ccc(c1)c2c34.CCc1ccc(N)cc1,-2.93924742,1.066506925
1_413,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,O=Cc1c(Br)ccnc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.O=Cc1cccnc1,-2.409522471,1.551634801
1_414,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1nc(Br)n(Cc2ccccc2)n1,c1cc2ccc3cccc4ccc(c1)c2c34.c1ccc(Cn2cncn2)cc1,-2.797717707,1.39809814
1_415,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,O=C(O)c1ccc(Br)c(OC(F)F)c1Br,c1cc2ccc3cccc4ccc(c1)c2c34.O=C(O)c1cccc(OC(F)F)c1,-2.494908824,1.644618422
1_416,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Nc1c(Br)cc(C(=O)O)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.Nc1ccc(C(=O)O)cc1,-2.787660089,1.3627481
1_417,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Nc1c(Br)ccc(Br)c1N,c1cc2ccc3cccc4ccc(c1)c2c34.Nc1ccccc1N,-2.987160052,0.77135744
1_418,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,COC(=O)c1nc(Br)cc(Br)c1OC,c1cc2ccc3cccc4ccc(c1)c2c34.COC(=O)c1ncccc1OC,-2.653635519,1.521660941
1_419,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,CCc1cc(Br)cc(CC)c1Br,c1cc2ccc3cccc4ccc(c1)c2c34.CCc1cccc(CC)c1,-2.827998297,1.362674991
1_420,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Cc1c(N)cc(Br)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.Cc1ccccc1N,-2.925107786,1.144712399
1_421,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1c2ccccc2c(-c2c3ccccc3c(Br)c3ccccc23)c2ccccc12,c1cc2ccc3cccc4ccc(c1)c2c34.c1ccc2c(-c3c4ccccc4cc4ccccc34)c3ccccc3cc2c1,-2.380504,1.050718
1_422,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,O=C(O)c1cncc(Br)c1Br,c1cc2ccc3cccc4ccc(c1)c2c34.O=C(O)c1cccnc1,-2.54632434,1.620101241
1_423,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Nc1cc(Br)ncc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.Nc1ccncc1,-2.931697301,1.258118675
1_424,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,O=C(O)c1cc(Br)c(O)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.O=C(O)c1ccc(O)cc1,-2.656846649,1.523069933
1_425,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,CC(C)c1cc(Br)c(N)c(Br)c1,c1cc2ccc3cccc4ccc(c1)c2c34.CC(C)c1ccc(N)cc1,-2.92688323,1.113518835
1_426,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Fc1cc(Br)c(Br)cc1F,c1cc2ccc3cccc4ccc(c1)c2c34.Fc1ccccc1F,-2.665132123,1.53496866
1_427,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,CC(=O)Nc1c(Br)cc(Br)cc1C(C)=O,c1cc2ccc3cccc4ccc(c1)c2c34.CC(=O)Nc1ccccc1C(C)=O,-2.578457185,1.440840317
1_428,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1c[nH]c2ccnc(Br)c12,c1cc2ccc3cccc4ccc(c1)c2c34.c1cc2[nH]ccc2cn1,-2.882976782,1.210440525
1_429,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,O=C(O)c1sc(Br)nc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.O=C(O)c1cncs1,-2.042130423,1.585159612
1_430,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1cc(Br)c2c(n1)CCCN2,c1cc2ccc3cccc4ccc(c1)c2c34.c1cnc2c(c1)NCCC2,-2.958665896,0.989381331
1_431,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1ccsc1-c1sccc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.c1csc(-c2cccs2)c1,-2.818700775,1.163746834
1_432,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Oc1cc(Br)c(O)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.Oc1ccc(O)cc1,-2.74531456,1.321259218
1_433,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Cc1cc(Br)nc(Br)c1N,c1cc2ccc3cccc4ccc(c1)c2c34.Cc1ccncc1N,-2.992331983,1.076808716
1_434,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,O=c1[nH][nH]c2cc(Br)cc(Br)c12,c1cc2ccc3cccc4ccc(c1)c2c34.O=c1[nH][nH]c2ccccc12,-2.839767113,1.341750994
1_435,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,COC(=O)c1cc(Br)sc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.COC(=O)c1ccsc1,-2.516618611,1.515051105
1_436,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,O=Cc1cc(Br)ncc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.O=Cc1ccncc1,-2.154890592,1.5145258
1_437,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Cc1[nH]c(Br)nc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.Cc1cnc[nH]1,-2.978653707,1.087021876
1_438,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,CC(=O)Nc1cc(Br)c([N+](=O)[O-])cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.CC(=O)Nc1ccc([N+](=O)[O-])cc1,-2.057740124,1.583815632
1_439,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Nc1c(Br)cc(Br)cc1CO,c1cc2ccc3cccc4ccc(c1)c2c34.Nc1ccccc1CO,-2.932863231,1.101077972
1_440,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,NNC(=O)COc1ccc(Br)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.NNC(=O)COc1ccccc1,-2.832484584,1.36781934
1_441,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Cc1c(N)c(Br)cc(Br)c1Cl,c1cc2ccc3cccc4ccc(c1)c2c34.Cc1c(N)cccc1Cl,-2.843697537,1.22801636
1_442,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Cc1cc(Br)c2ncc(Br)n2c1,c1cc2ccc3cccc4ccc(c1)c2c34.Cc1ccc2nccn2c1,-2.891904841,1.155858244
1_443,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,CC(=O)Nc1cc(Br)ccc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.CC(=O)Nc1ccccc1,-2.807187192,1.38774912
1_444,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Fc1cc(Br)cc(Br)c1,c1cc2ccc3cccc4ccc(c1)c2c34.Fc1ccccc1,-2.767128266,1.443202874
1_445,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1cnc2c(Br)ccnc2c1,c1cc2ccc3cccc4ccc(c1)c2c34.c1cnc2cccnc2c1,-2.440427237,1.426554943
1_446,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Fc1c(Br)cc(Cl)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.Fc1ccc(Cl)cc1,-2.705542531,1.502276581
1_447,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1cncc(Br)c1,c1cc2ccc3cccc4ccc(c1)c2c34.c1ccncc1,-2.781490294,1.426127844
1_448,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,COc1c(Br)cc(C(N)=NO)cc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.COc1ccc(C(N)=NO)cc1,-2.782633702,1.389146955
1_449,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,FC(F)Oc1cc(Br)ccc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.FC(F)Oc1ccccc1,-2.724968626,1.469090144
1_450,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Cc1cc(Br)c(N)c(Br)c1[N+](=O)[O-],c1cc2ccc3cccc4ccc(c1)c2c34.Cc1ccc(N)cc1[N+](=O)[O-],-2.291076361,1.400553059
1_451,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,COc1cc(Br)ccc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.COc1ccccc1,-2.834447367,1.362018378
1_452,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Brc1ccc(Br)nc1,c1cc2ccc3cccc4ccc(c1)c2c34.c1ccncc1,-2.812477306,1.3759048
1_453,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Clc1cc(Br)nc(Br)c1,c1cc2ccc3cccc4ccc(c1)c2c34.Clc1ccncc1,-2.745750438,1.441540667
1_454,OB(O)c1cc2ccc3cc(B(O)O)cc4ccc(c1)c2c34,Fc1cc(Br)ccc1Br,c1cc2ccc3cccc4ccc(c1)c2c34.Fc1ccccc1,-2.791405146,1.408587303
